Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Spain,ESP,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,279824188.4,313986671.3,133181494,196967629,306510576.2,304290768.8,272284956.4,204390449,359552202.6,308025390.1,323437457.3,445859135.5,744477334.5,870602682,1131069409,1300902454,1542220792,2195586045,1578425198,1521702458,1625077058,1842816866,1861165535,2150558151,3418397592,3702178391,4692403548,5718002319,7991840316,9981506348,11490798640,14380140556,17920751928,19611499872,16897273333,17205606210,18400638977,17285467510,17460257083,16688100738,14711237925
Spain,ESP,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,1717612.982,2945085.049,2655160.189,1246556.401,7489693.642,11255760.19,11797623.63,16502719.88,15740970.61,23020278.93,130917480.5,128680984.5,129935958.9,162415481.6,246620330.8,253627502.4,386393798.8,562025573.7,668592651.4,716439514.2,868235229.5,1022739624,1084512695,1245521362,1964567017,2486076172,3074609131,3788986328,5140034180,6976775879,733350045.1,794164776,895042896.6,749060341.6,556340681.9,434185089.6,455757813.3,378203561.3,332059186.8,362841315.8,315753623.5
Spain,ESP,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,-3893003631,-4622445702,-2455212501,1250840555,756532365.7,-5579999645,-5363207814,-4548243516,-3013194548,1777600860,2785470118,3914233943,-263468751.5,-3795489190,-10924451313,-18009410032,-19797681591,-21537215135,-5803781134,-6389349436,-1966861256,-2233973439,-829666961.2,-7251485438,-20865811353,-26363968151,-27550697798,-26263956275,-35087404901,-59777127396,-87005467275,-1.13749E+11,-1.43137E+11,-1.52545E+11,-63720415525,-56363285860,-47060314539,-3420325635,20709675159,12811742074,16657904439
Spain,ESP,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,-3.401033869,-3.911184735,-1.85874874,0.780977368,0.353488285,-2.403777587,-2.651679101,-2.326890889,-1.767405673,1.0356839,1.544887883,1.56170521,-0.082882515,-1.011756173,-2.641113339,-3.365607924,-3.439494772,-3.42293917,-1.108333215,-1.207539006,-0.320889853,-0.348514725,-0.140933951,-1.175201298,-3.295326146,-4.42792279,-4.401239806,-3.724613225,-3.869138034,-5.588969191,-7.518122974,-8.995184219,-9.67569714,-9.330026917,-4.250649664,-3.936883063,-3.162815687,-0.255258321,1.512470231,0.927485093,1.389250033
Spain,ESP,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,-3460903671,-3819838871,-3288039248,1734157681,-1228617480,-5808688210,-6782494197,-5528884116,-4334036216,-132072497.9,971577391.3,4001279829,-1513472066,-6185358453,-13469698363,-15790023301,-17713736787,-23769857770,-4771285978,-4454441311,263162403.6,2793169645,2534271756,-1279895424,-12047969182,-18131567056,-19511532908,-14178736546,-19694215523,-42973053364,-75436052388,-1.06627E+11,-1.37396E+11,-1.47829E+11,-70650906491,-57048145133,-41402981215,2084614315,46966865774,28394043735,36829760123
Spain,ESP,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,-171168262,-450654509.9,-662064555.5,-972167076.4,-975796226.5,-1362025801,-2183915464,-2159497899,-2333145347,-2256701155,-1688760064,-1822246905,-2576498752,-3308233468,-2768341200,-3532765803,-4269242156,-5790511909,-3611461344,-7770098245,-5402265111,-7455318307,-7424774357,-8586832002,-6077998025,-4025088742,-8140118021,-7340439774,-6696794283,-9125523665,-16665406954,-21360363307,-36299854556,-45184157062,-26610819654,-19846601679,-25747846667,-8976036513,-6147707840,-6146106490,-1103591016
Spain,ESP,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,-4490645955,-4985991660,-2878926354,947431718.5,317356389.4,-5864272516,-4496190326,-3665235294,-1577197353,3179640064,3412308494,4655266432,-291431443.8,-4978925186,-12771848314,-17275201785,-18426164799,-17812850099,-3454379111,102136496.9,-1090056714,2884818093,3828678157,-1809459296,-12341109427,-18097202119,-14755753376,-14108601424,-19892739765,-41048777696,-57468881986,-74469423423,-88619425472,-84677907374,-16712109480,-18659573796,-2277207668,20260665006,44289265311,34398352604,28487963298
Spain,ESP,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,-7385832025,-7284206101,-6135435175,-4064189574,-5683628963,-11725161631,-10112718053,-9253770946,-7555715831,-4020282508,-3876232109,-6402329750,-12686087257,-17704845378,-24013802168,-29157695195,-30334526351,-30399673229,-15001296433,-14848734243,-18616745579,-15671653796,-13859521198,-21389565995,-32808680388,-37936946020,-35884831628,-36623727700,-47874040724,-69681873671,-88303079127,-1.08591E+11,-1.28095E+11,-1.28919E+11,-57997793941,-63281232535,-61820073676,-37629200238,-18938025168,-29933231892,-24742238880
Spain,ESP,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,432099960.4,802606830.8,-832826746.9,483317126.8,-1985149845,-228688564.2,-1419286383,-980640600.3,-1320841668,-1909673358,-1813892727,87045886.07,-1250003314,-2389869263,-2545247049,745190053.6,-1144967942,-5905866334,-1737023639,-245426207,-3631062811,-1307266929,-2743455652,5583304.905,2224246261,3901880905,3775584006,5422058091,5919382605,7197983898,2523060814,-55037.79338,-171663075.3,-2269149394,-11559569952,-7184864667,15493487.72,-1137408225,17238871591,9599953145,13556048244
Spain,ESP,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,-512692421.6,-284957984.1,-492183544.4,-1076400592,-1263982459,-1181923855,-1435580283,-1271590058,-1379226621,-1523434736,-1717597792,-3073017464,-3825367267,-5785865278,-6954989893,-10461380780,-8050716405,-11084168590,-6493497173,-5165201242,-3367731079,-2560464077,5369816741,6088931054,25534918181,18582129584,4723760990,-6333167585,3152801418,36892273662,17343090040,72311414468,72880191630,-3891120049,2417220666,-3190207115,13204219593,-27431362279,-19156081570,11819172744,25311077862
